Region|construct|question|question_header|question_subheader|answer_type|count_met|count_students|pct_met|report_group|student_group|ext_reference_cleaned|School|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_students_og|suppression_notes|year
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|9|19|0.473684210526316|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|9|19|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|20|31|0.645161290322581|Gender|Unknown||All Schools|0|2|0|0|0|20|31|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|53|136|0.389705882352941|Gender|Male||All Schools|0|3|0|0|0|53|136|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|101|194|0.520618556701031|Gender|Female||All Schools|0|4|0|0|0|101|194|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|30|51|0.588235294117647|Grade Level|10th Grade||All Schools|0|1|0|0|0|30|51|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|48|98|0.489795918367347|Grade Level|9th Grade||All Schools|0|2|0|0|0|48|98|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|42|114|0.368421052631579|Grade Level|11th Grade||All Schools|0|3|0|0|0|42|114|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|63|117|0.538461538461538|Grade Level|12th Grade||All Schools|0|4|0|0|0|63|117|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|13|19|0.684210526315789|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|13|19|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|14|28|0.5|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|14|28|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|20|39|0.512820512820513|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|20|39|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|32|62|0.516129032258065|Race/Ethnicity|White||All Schools|0|4|0|0|0|32|62|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|35|72|0.486111111111111|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|35|72|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|69|160|0.43125|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|69|160|na|2024
RegionA|PS|q02c|How much do you know about the following post-high school options?|Apprenticeship (a paid job that provides both hands-on experience and classroom instruction in a specific field)|Knowledgeable|131|279|0.469534050179211|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|131|279|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|208|380|0.547368421052632|All|All||All Schools|0|1|0|0|0|208|380|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|72|123|0.585365853658537|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|72|123|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|136|257|0.529182879377432|First Generation Status|First Generation||All Schools|0|2|0|0|0|136|257|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|9|19|0.473684210526316|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|9|19|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|0|31|0|Gender|Unknown||All Schools|0|2|0|0|0|0|31|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|86|136|0.632352941176471|Gender|Male||All Schools|0|3|0|0|0|86|136|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|113|194|0.582474226804124|Gender|Female||All Schools|0|4|0|0|0|113|194|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|31|51|0.607843137254902|Grade Level|10th Grade||All Schools|0|1|0|0|0|31|51|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|39|98|0.397959183673469|Grade Level|9th Grade||All Schools|0|2|0|0|0|39|98|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|64|114|0.56140350877193|Grade Level|11th Grade||All Schools|0|3|0|0|0|64|114|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|74|117|0.632478632478632|Grade Level|12th Grade||All Schools|0|4|0|0|0|74|117|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|18|19|0.947368421052632|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|18|19|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|21|28|0.75|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|21|28|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|0|39|0|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|0|39|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|61|62|0.983870967741935|Race/Ethnicity|White||All Schools|0|4|0|0|0|61|62|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|48|72|0.666666666666667|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|48|72|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|60|160|0.375|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|60|160|na|2024
RegionA|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|147|279|0.526881720430108|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|147|279|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|153|380|0.402631578947368|All|All||All Schools|0|1|0|0|0|153|380|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|50|123|0.40650406504065|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|50|123|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|103|257|0.400778210116732|First Generation Status|First Generation||All Schools|0|2|0|0|0|103|257|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|9|19|0.473684210526316|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|9|19|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|21|31|0.67741935483871|Gender|Unknown||All Schools|0|2|0|0|0|21|31|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|40|136|0.294117647058824|Gender|Male||All Schools|0|3|0|0|0|40|136|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|83|194|0.427835051546392|Gender|Female||All Schools|0|4|0|0|0|83|194|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|41|51|0.803921568627451|Grade Level|10th Grade||All Schools|0|1|0|0|0|41|51|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|38|98|0.387755102040816|Grade Level|9th Grade||All Schools|0|2|0|0|0|38|98|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|43|114|0.37719298245614|Grade Level|11th Grade||All Schools|0|3|0|0|0|43|114|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|31|117|0.264957264957265|Grade Level|12th Grade||All Schools|0|4|0|0|0|31|117|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|14|19|0.736842105263158|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|14|19|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|7|28|0.25|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|7|28|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|29|39|0.743589743589744|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|29|39|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|1|62|0.0161290322580645|Race/Ethnicity|White||All Schools|0|4|0|0|0|1|62|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|33|72|0.458333333333333|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|33|72|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|69|160|0.43125|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|69|160|na|2024
RegionA|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|123|279|0.440860215053763|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|123|279|na|2024
